video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=lqYDuY4bQug&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@dwnews,DW News,"US Senate Republicans block military aid for Israel, Ukraine and Taiwan | DW News",72K,1 month,US Republican senators have blocked a bill aimed at providing billions of dollars of military aid to Ukraine and Israel. They insist ...,2024-01-30 08:55:03.639636
/watch?v=yzeiRsBG3Lc&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@SkyNewsAustralia,Sky News Australia,United States giving full support to Israel,23K,3 months,US President Joe Biden has said he is in constant communication with Israeli Prime Minister Benjamin Netanyahu. He has ...,2024-01-30 08:55:03.642697
/watch?v=wk7n_9vg11k&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ABCNews,ABC News,US vows more support for Israel | WNT,346K,3 months,"A U.S. carrier strike group is on the way to the Middle East. Meanwhile, President Biden said in a statement, ""The United States ...",2024-01-30 08:55:03.645638
/watch?v=UXDDxumJgnM&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,"U.S. to send military assets closer to Israel, Pentagon announces",225K,3 months,The Pentagon announced the USS Gerald R. Ford Carrier Strike Group is heading to the eastern Mediterranean. The move is an ...,2024-01-30 08:55:03.649475
/watch?v=g7Jk9FGTvO4&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,Mounting questions about future U.S. aid for Israel as fighting rages,38K,3 months,"As fighting rages and Congress is unable to act without a House speaker, there are mounting questions about future United States ...",2024-01-30 08:55:03.652347
/watch?v=QqHTxGSeXDA&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@markets,Bloomberg Television,House Passes $14 Billion Israel Aid Package,6.8K,2 months,"House Republicans, led by newly installed Speaker Mike Johnson, passed a $14.3 billion Israel aid package tied to cuts in IRS ...",2024-01-30 08:55:03.655157
/watch?v=LVX5th-G_dE&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,"Biden condemns Hamas actions, says U.S. is sending Israel military aid",25K,3 months,President Biden condemned Hamas' actions as “unadulterated evil” and compared it to the acts of ISIS. The president also said ...,2024-01-30 08:55:03.658068
/watch?v=Vkamgm8y7CU&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@BBCNews,BBC News,US Republicans block Ukraine and Israel aid bill - BBC News,286K,1 month,US Senate Republicans have blocked a move to pass an aid bill for Ukraine after failing to secure border compromises they ...,2024-01-30 08:55:03.661206
/watch?v=BjAZRDWXDxs&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ABCNews,ABC News,House approves $14.3 billion in aid for Israel,17K,2 months,Twelve Democrats join the overwhelming majority of Republicans in passing $14.3 billion in aid for Israel only. House Speaker ...,2024-01-30 08:55:11.061505
/watch?v=ixHjKhbf5XM&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@livenowfox,LiveNOW from FOX,"Israel-Hamas war: US pauses UNRWA funding, staffers accused in Oct. 7 attack | LiveNOW from FOX",231K,3 days,"The US has temporarily paused funding for UNRWA over allegations that some of its members were ""involved"" in the Oct. 7 ...",2024-01-30 08:55:11.065158
/watch?v=oQJt8dwvs78&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@aljazeeraenglish,Al Jazeera English,The US-Israel relationship explained | Start Here,539K,1 month,The US has always been Israel's most important ally. What's behind the relationship? What keeps it going? And why are some ...,2024-01-30 08:55:11.068353
/watch?v=okuOfOlmG9c&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CBSNews,CBS News,"Speaker vacancy hampers U.S. aid to Israel, Biden says U.S. support for Israelis ""rock solid""",12K,3 months,Political leaders in the U.S. have vowed to support Israel after the Iran-backed Hamas militant group launched a bloody ...,2024-01-30 08:55:11.072429
/watch?v=CKooArXhs1k&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CBSEveningNews,CBS Evening News,"Senate Republicans block Ukraine, Israel aid bill",158K,1 month,"A Senate bill that would provide more than $100 billion in aid, primarily to Israel and Ukraine, was blocked by Republicans, who ...",2024-01-30 08:55:11.075583
/watch?v=jRXuOeugOWU&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@trtworld,TRT World,Boycott Israel? No US state jobs or aid for you,480K,6 years,Survivors of Hurricane Harvey in Texas must certify that they don't and won't boycott Israel in a state aid application. This is really ...,2024-01-30 08:55:11.078217
/watch?v=eEf3naCovHE&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@msnbc,MSNBC,U.S. military moving Navy ships closer to Israel to show support,193K,3 months,"MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives.",2024-01-30 08:55:11.080341
/watch?v=f7MTCpEw5qA&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@msnbc,MSNBC,Biden: U.S. stands with the people of Israel,69K,3 months,"President Biden delivered remarks addressing the Hamas attack on Israel, saying he expressed his support in a call with ...",2024-01-30 08:55:11.082341
/watch?v=wqu7ldvaWNo&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@fox13seattle,FOX 13 Seattle,US begins delivering aid to Israel as American death toll rises to 11 in Hamas attack,6.6K,3 months,"A senior Pentagon official says the U.S. has already begun delivering critically needed munitions and military equipment to Israel, ...",2024-01-30 08:55:11.084816
/watch?v=Bci2LZWGZGE&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@Channel4News,Channel 4 News,UK and US halt aid to UN agency over Israeli allegations staff helped Hamas on Oct 7,207K,2 days,"Despite the humanitarian crisis in Gaza, the UK has joined the United States in pausing its funding for the UN's refugee agency ...",2024-01-30 08:55:11.086765
/watch?v=VWIMYyiCM_M&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@cnnnews18,CNN-News18,U.S.Military Aid Arrives In Israel | U.S. Aide In Israel | Israel Vs Palestine Conflict | N18V,34K,3 months,After Biden's Assurance To Continue Aid For Israel US State Secretary Antony Blinken To Travel To Israel Hopes To Engage With ...,2024-01-30 08:55:11.088642
/watch?v=_4LtXqZwul0&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CBSEveningNews,CBS Evening News,House Republicans pass $14 billion Israel aid bill,41K,2 months,"A Republican-backed bill to provide $14 billion in aid to Israel in its fight against Hamas militants passed the House Wednesday, ...",2024-01-30 08:55:11.090457
/watch?v=W8BITAGAC_U&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@SkyNewsAustralia,Sky News Australia,US to send military assistance to Israel amid conflict,45K,3 months,The United States will move a carrier strike group closer to Israel and has placed more military assets in the Middle East.,2024-01-30 08:55:11.092253
/watch?v=zOp_jWBNo24&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@PBSNewsHour,PBS NewsHour,Turmoil in Israel prompts new calls for U.S. to cut off billions in annual aid,12K,6 months,"Israel's current political turmoil, driven by the most far-right government in that nation's history, has renewed the debate over ...",2024-01-30 08:55:11.094231
/watch?v=_Lu0SEmDQ8c&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CNN,CNN,This is how much its costing the US to aid Ukraine and Israel,45K,3 months,CNN's Tom Foreman breaks down how much aid the US has sent to Ukraine and Israel and how Americans feel about the cost of ...,2024-01-30 08:55:11.095808
/watch?v=mcPiC5qlBNo&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@globalnews,Global News,"Israel-Hamas: US suspends UNWRA funding for UN Gaza agency, Abbas spokesperson slams decision",27K,2 days,White House national security spokesperson John Kirby said on Friday that the U.S. welcomes the United Nations' investigation ...,2024-01-30 08:55:11.097265
/watch?v=TZfVzalWuOA&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@WION,WION,Israel-Palestine war: US military aid arrives in Israel | Will US push for Israel-Saudi talks?,22K,3 months,"As the mayhem and destruction in Israel continue US Munitions have started to come in. Over the last four days, the U.S. Has ...",2024-01-30 08:55:11.099013
/watch?v=-SJPlLyA2w4&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CBSNews,CBS News,Pentagon sends more aid to Israel hoping to deter further Middle East warfare,24K,3 months,Security assistance from the U.S. is flowing into Israel as the Defense Department tries to boost deterrence efforts in the region.,2024-01-30 08:55:11.101143
/watch?v=tWveSSbtkLk&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@trtworld,TRT World,Israel asks US for $1bn extra ‘emergency military aid’,119K,2 years,Israel will ask the US for an extra $1bn in 'emergency military aid' to replenish its Iron Dome missile defense system. #Israel ...,2024-01-30 08:55:11.106128
/watch?v=vWjCQfRPR7w&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@fox5dc,FOX 5 Washington DC,U.S. sending strike team to Eastern Mediterranean after Israel declares war with Hamas,245K,3 months,"The Israeli government formally declared war Sunday and gave the green light for ""significant military steps"" to retaliate against ...",2024-01-30 08:55:11.107709
/watch?v=L7xcg3eNN2Y&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@aljazeeraenglish,Al Jazeera English,"US to hike military aid, send military ships and aircraft closer to Israel",87K,3 months,The United States has said it will send multiple military ships and aircraft closer to Israel as a show of support following Saturday's ...,2024-01-30 08:55:19.775951
/watch?v=l0-o1P9EC_o&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@WION,WION,Israel-Palestine War: US officials move to send aid and ammunition for Israel: Report | WION,209K,3 months,Israeli air strikes and artillery shelling struck more than 500 targets belonging to the Hamas and Islamic Jihad militant groups in ...,2024-01-30 08:55:19.777975
/watch?v=JD3t_jtAAmQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@DemocracyNow,Democracy Now!,Chomsky: Cutting off military aid to Israel would have “major effect” on Middle East,45K,4 years,There are some very simple moves that could be made in U.S. policy that would change the situation in the Middle East ...,2024-01-30 08:55:19.779375
/watch?v=y9zcI6MhFiY&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@trtworld,TRT World,US public support for Israel down - report,21K,2 months,A series of polls conducted by Reuters/Ipsos reveals that the share of Americans who believe the US should support Israel has ...,2024-01-30 08:55:19.780959
/watch?v=ZmPvwjNanEw&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@DemocracyNow,Democracy Now!,"Despite Looming Gaza Famine, U.S. Halts UNRWA Funding After Israel Claims Staff Aided Oct. 7 Attack",46K,17 hours,Support our work: https://democracynow.org/give On the same day the U.N.'s highest court accepted South Africa's case alleging ...,2024-01-30 08:55:19.782325
/watch?v=tmb0Ay6o-P0&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@guardiannews,Guardian News,US blocks UN’s call for ‘humanitarian pause’ and corridors into Gaza,95K,3 months,"In an attempt to win US support, the draft resolution did not explicitly call for a ceasefire, instead referencing a 'humanitarian ...",2024-01-30 08:55:19.783702
/watch?v=xze7If4SmDM&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@aljazeeraenglish,Al Jazeera English,How the US supports Israel’s military | Al Jazeera Newsfeed,66K,3 months,"The Israel military waging war in Gaza has one of the world's most powerful militaries, bolstered by billions of dollars of military aid ...",2024-01-30 08:55:19.785277
/watch?v=rrUh9UOZzqo&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@Wslstv10,WSLS 10,United States sends military aid to Israel,2.8K,3 months,THE UNITED STATES CONTINUES TO SHOW SUPPORT FOR ISRAEL IN THE WAKE OF THE RECENT STRING OF VIOLENCE ...,2024-01-30 08:55:19.786972
/watch?v=S5evz3VAZaQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NixonFoundation,Richard Nixon Foundation,"Why America Supports Israel | Richard Nixon on Nightline with Ted Koppel - January 7, 1992",365K,2 months,"The Richard Nixon Foundation applies the legacy and vision of President Richard Nixon, America's relentless grand strategist, ...",2024-01-30 08:55:19.788450
/watch?v=0Ym015r0gq0&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@msnbc,MSNBC,How Much Aid Does The U.S. Send To Israel? | Velshi & Ruhle | MSNBC,31K,4 years,"MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives.",2024-01-30 08:55:19.793668
/watch?v=o5106v4b05I&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CNN,CNN,He quit the State Department over US support for Israel. Here's why he did it,541K,1 month,"Josh Paul, a State Department official who resigned over the transfer of arms to Israel, talks to CNN's Christiane Amanpour about ...",2024-01-30 08:55:19.795148
/watch?v=M-iJHHGbKWQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@TheIsraelGuys,The Israel Guys,Republican Candidates Talk of Cutting US AID TO ISRAEL On Debate Stage,12K,5 months,"Last night Israel was discussed in the Republican primary debate. There was talk of cutting US aid to Israel, with some heated ...",2024-01-30 08:55:19.796507
/watch?v=FAwaSL0dvlE&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NewsNation,NewsNation,How will U.S. aid Israel's defense against Hamas group? | Morning in America,2K,3 months,President Biden is set to address the attacks on Israel in a White House speech on Tuesday afternoon. Retired Gen.,2024-01-30 08:55:19.798328
/shorts/JPqIr3qCuco,/@roguerocket,PDS News Clips,US Gets Israel To Allow Aid To Gaza,694K,3 months,"After 8 hours of negotiations with Israel, the United States has convinced Israel to agree to develop a plan to let humanitarian aid ...",2024-01-30 08:55:19.799891
/watch?v=0A5fQE2NOko&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,U.S. sending assistance by land and air to Israel,166K,3 months,U.S. assistance promised by President Joe Biden is flowing into Israel. NBC News' Courtney Kube details when help will arrive ...,2024-01-30 08:55:19.801311
/watch?v=8BSshne2UMU&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@trtworld,TRT World,The interactive map shows the states' share of US military aid to Israel,2.9K,5 years,The interactive map created by the US Campaign for Palestinian Rights (USCPR) discloses the amount each state contributes ...,2024-01-30 08:55:19.803248
/watch?v=ulRhrAjb4v0&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@msnbc,MSNBC,U.S. support moving closer to Israel includes carrier strike group and F-35 aircraft squadrons,193K,3 months,"MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives.",2024-01-30 08:55:19.804558
/watch?v=IiLJPkHFkYI&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,Colleges students across the U.S. clash over Israel-Palestine conflict,2M,3 months,"The Israel-Hamas war has caused protests across the U.S. at various college campuses, some holding competing protests.",2024-01-30 08:55:19.806140
/watch?v=omWb_DhT-Ho&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ForbesBreakingNews,Forbes Breaking News,"'The United States Has To Support Israel': Trump Touts Israel Record, Slams Biden's",580K,3 months,"At a rally today in Cedar Rapids, Iowa, former President Trump touted his record on Israel. Fuel your success with Forbes.",2024-01-30 08:55:19.807538
/watch?v=QHEti2h0Qlk&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@WION,WION,Israel-Palestine War: First US Aircraft carrying advanced weapons lands in Israel | WION Originals,577K,3 months,An aircraft carrying US weapons landed at the Nevatim Airbase in southern Israel. America made an entry in the ongoing ...,2024-01-30 08:55:19.808989
/watch?v=Fo77sTGpngQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@VICENews,VICE News,Why Evangelical Christians Love Israel | VICE on HBO,3.7M,5 years,Thomas Morton joined a group of born again Christians as they toured the Holy Land and found out the real reason why they ...,2024-01-30 08:55:27.819488
/watch?v=TvyZJ4nHdVQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,U.S. officials in Israel helping with efforts to free hostages from Hamas,83K,3 months,"As anticipation of an imminent ground war in Gaza mounts, President Biden spoke with families of the 14 Americans who remain ...",2024-01-30 08:55:27.821813
/watch?v=-cN8U-mHRQU&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@FoxNews,Fox News,Should the US continue sending aid to Israel? Americans weigh in,14K,3 months,FOX News Digital hears from voters in New Hampshire about whether the U.S. should continue sending aid to Israel amid the ...,2024-01-30 08:55:27.824621
/watch?v=RN1c4NeMVtY&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ForbesBreakingNews,Forbes Breaking News,Thomas Massie: This Is Why I Voted Against U.S. Aid To Israel Bill,93K,2 months,Rep. Thomas Massie (R-KY) explains why he voted against an Israel aid bill. Fuel your success with Forbes. Gain unlimited ...,2024-01-30 08:55:27.826174
/watch?v=9AeAfFfTqMk&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@GeopoliticalEconomyReport,Geopolitical Economy Report,Why does the US support Israel? A geopolitical analysis with economist Michael Hudson,225K,2 months,A geopolitical analysis of why the United States so strongly supports Israel: Economist Michael Hudson discusses with journalist ...,2024-01-30 08:55:27.827797
/watch?v=f-iiquOBE00&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CBSNews,CBS News,U.S. aircraft carrier is show of support for Israel in war against Hamas,94K,3 months,The USS Gerald R. Ford's positioning near Israel is part of the United States' show of support after Hamas launched an ...,2024-01-30 08:55:27.829457
/watch?v=31IJKrt2xTU&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@aljazeeraenglish,Al Jazeera English,"US, Israel reach record $38bn military aid deal",5.4K,7 years,"After months of negotiations, the US and Israel have signed a 10-year agreement laying out how much military support the US will ...",2024-01-30 08:55:27.831152
/watch?v=jLNH1gmXF1w&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@msnbc,MSNBC,How concerning is the Israel-Hamas crisis for America?,159K,3 months,NBC News' Andrea Mitchell explains how American intervention will be essential to ending the conflict between Hamas and Israel ...,2024-01-30 08:55:27.833097
/watch?v=rpns1F9FXpg&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,Israel-Hamas conflict sparks rallies across U.S.,156K,3 months,"There were rallies across the United States on Sunday, both in support of Israel and in support of the Palestinian cause. In New ...",2024-01-30 08:55:27.835011
/watch?v=e_eglseqS-s&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@France24_en,FRANCE 24 English,Some US lawmakers 'having discussion' about conditioning military aid to Israel • FRANCE 24,23K,1 month,"Led by a small minority of Democrats, some US lawmakers are talking about the idea of conditioning military aid to Israel on ...",2024-01-30 08:55:27.836685
/watch?v=xrySrqtbG4Q&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NBCNews,NBC News,Officials: U.S. military presence near Israel a blunt message to Iran and Hezbollah,597K,3 months,NBC News' Courtney Kube reports on how U.S. support for Israel is shaping messages of deterrence to other groups in the Middle ...,2024-01-30 08:55:27.838187
/watch?v=6foH3Zc82ZQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ajplus,AJ+,How Israel Was Created,3.4M,8 months,"This year, Israel is celebrating the 75th anniversary of its founding in 1948. But how exactly was that country born on land that was ...",2024-01-30 08:55:27.839596
/watch?v=fH8d7UJNmaA&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@BreakThroughNews,BreakThrough News,Here’s Why U.S. Elites Support Israel No Matter What,1.2M,3 months,Why does the US gov't support Israel no matter what? Hint: it has to do with imperialism. BT's Kei Pritsker explains the crucial role ...,2024-01-30 08:55:27.841046
/watch?v=XfrHomdC30w&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ForbesBreakingNews,Forbes Breaking News,Vivek Ramaswamy Discusses Views On U.S. Aid To Israel,17K,3 months,"Speaking to reporters in New Hampshire yesterday, Vivek Ramaswamy said that U.S. aid to Israel should only last as long as ...",2024-01-30 08:55:27.842557
/watch?v=thYKxMleEjA&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@ajplus,AJ+,Why Are US Taxes Funding Israel's Military?,19K,9 years,The U.S. gives 3.1 billion dollars of U.S. tax payer's money to Israel every year to maintain a military occupation and commit what ...,2024-01-30 08:55:27.844341
/watch?v=QNbP7ZLG5N0&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@TBNIsrael,TBN Israel,"DEVELOPING: U.S. Mobilizes Navy To Mid-East, Israeli IDF Bombs Hamas Tunnels in Gaza | TBN Israel",23K,3 months,TBN Israel's Yair Pinto gives an update on day four of the Israel-Hamas War from the frontlines. Pinto breaks down the recent ...,2024-01-30 08:55:27.845803
/watch?v=_VeasS4G2KY&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@USAFacts_Official,USAFacts,How much aid does the US give to Israel? The data explained,382,2 months,"How much aid does the US give to Israel? The United States committed over $3.3 billion in foreign assistance to Israel in 2022, ...",2024-01-30 08:55:27.847287
/watch?v=6lb8CwaY-Ys&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@CBSNews,CBS News,Senators divided over placing conditions on aid to Israel,10K,2 months,"Multiple senators say they want to place conditions on aid for Israel, but Democrats in the upper chamber are divided about the ...",2024-01-30 08:55:27.848786
/watch?v=punAL5CSOC0&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@NewsNation,NewsNation,Biden pledges ‘rock solid’ support for Israel following deadly Hamas attack,4.6K,3 months,President Joe Biden on Saturday decried the “unconscionable” assault by Hamas militants and his administration pledged to ...,2024-01-30 08:55:27.850096
/watch?v=-ZPVokLmZiQ&pp=ygUYVW5pdGVkIFN0YXRlcyBhaWQgSXNyYWVs,/@Reuters,Reuters,Schumer: US will quickly provide military aid to Israel,4.9K,3 months,"On a trip to Tel Aviv with US lawmakers, Majority Leader Chuck Schumer said the Senate will push through a military-aid package ...",2024-01-30 08:55:27.851779
